LRU,LFU,LRFU,Random,Greedy,CostAwareLRFU
10932.084394097328,6903.435879170895,5561.121935158968,6905.528018414974,4813.295463085175,5105.537753522396
5512.111727416515,6851.5375173687935,4764.51741117239,6902.426667749882,4802.438829004765,6002.431535303593
10916.906883001328,6849.80125194788,5258.856269270182,6901.294210731983,4993.195366919041,5101.303945839405
8242.771940290928,6857.458061277866,5907.769709080458,6956.011765778065,5008.4895894527435,5156.021500885487
5457.394172370434,4621.72504144907,5993.144796043634,5512.042781770229,5637.505361258984,4712.046276032925
9524.78422755003,6848.787269771099,5498.749143004417,6848.787269771099,5075.174373626709,5248.794510066509
10863.321784973145,6847.7091127038,7608.218035697937,6847.7091127038,6013.595098078251,5947.713980257511
6795.931729793549,4367.076653301716,5295.120031237602,5575.851177036762,4925.661959946156,4464.383942067623
9643.241232216358,6966.166117370129,6599.567183047533,6966.166117370129,5959.662631750107,5066.1766993403435
4127.648385345936,4185.536236703396,5000.0695515275,4185.536236703396,5232.954429447651,4130.872981607914
5466.185942769051,6908.278266012669,4905.30662766099,6966.166117370129,4982.471654236317,4911.514291107655
8134.469287216663,6848.787269771099,5059.540125787258,6905.59696406126,4964.7525698542595,5105.606699168682
9643.241232216358,6966.166117370129,6144.1683885753155,6966.166117370129,4986.080068171024,5066.1766993403435
8252.926291882992,6966.166117370129,6080.7820494771,6966.166117370129,5058.462407648563,5166.1758524775505
6795.931729793549,6847.7091127038,5120.131414711475,6908.278266012669,5065.139588773251,4908.289694845676
6853.819581151009,6848.787269771099,6142.968681693077,6905.59696406126,5501.699187874794,5005.607546031475
4067.0792320370674,4185.536236703396,5140.10556524992,4185.536236703396,5399.046606719494,4074.063287317753
10921.209636330605,6848.787269771099,6191.783896446228,6905.59696406126,5501.699187874794,5105.606699168682
8192.357138574123,6848.787269771099,6634.469192743301,6905.59696406126,5688.583146989346,6005.601831614971
10981.778789639473,6966.166117370129,7836.768818438053,6966.166117370129,6158.359777033329,6066.17098492384
8192.357138574123,6966.166117370129,7429.835956484079,6966.166117370129,5518.287456274033,5166.175326049328
9582.67207890749,6848.787269771099,7557.38007235527,6905.59696406126,5906.077533721924,5105.606699168682
10923.890938282013,6908.278266012669,6491.263836890459,6966.166117370129,5130.844747126102,4966.177546203136
8186.246670126915,6847.7091127038,7047.757897973061,6908.278266012669,6013.983490288258,5954.698035538197
10923.890938282013,6908.278266012669,5838.926724851131,6966.166117370129,5203.2270866036415,4966.177546203136
9524.78422755003,6847.7091127038,5459.139393538237,6847.7091127038,5347.99176555872,4847.720541536808
10921.209636330605,6848.787269771099,8222.494273722172,6848.787269771099,6097.790623724461,5048.797004878521
6795.931729793549,6847.7091127038,4909.860751897097,6847.7091127038,4838.437764048576,5047.718847811222
8252.926291882992,6966.166117370129,5669.602849125862,6966.166117370129,4658.190491914749,5066.1766993403435
8134.469287216663,6848.787269771099,6053.558600336313,6848.787269771099,4922.633289694786,5048.797004878521
8134.469287216663,6847.7091127038,7231.253177970648,6847.7091127038,6104.774679005146,5947.713980257511
9582.67207890749,6966.166117370129,5607.3966265022755,6966.166117370129,5128.759471654892,5366.173357665539
9643.241232216358,6966.166117370129,6615.797153174877,6966.166117370129,5716.984601557255,5266.174479186535
5517.963325679302,4627.645585358143,6046.492110967636,5517.963325679302,5623.274763762951,4717.9668199419975
6795.931729793549,6848.787269771099,6504.010594040155,6848.787269771099,5959.662631750107,5948.79213732481
9585.353380858898,6908.278266012669,7636.90882357955,6966.166117370129,5633.919891893864,5911.508576691151
9582.67207890749,6848.787269771099,6246.175838142633,6848.787269771099,5058.462407648563,5048.797004878521
6914.388734459877,4685.533436715603,6909.682514756918,5575.851177036762,5623.274763762951,4775.854671299458
9582.67207890749,6848.787269771099,6807.78303706646,6848.787269771099,5383.250688016415,5948.79213732481
9524.78422755003,6847.7091127038,7246.523046374321,6847.7091127038,5271.430370330811,5947.713980257511
8252.926291882992,6966.166117370129,6904.920571267605,6966.166117370129,5959.662631750107,5166.1758524775505
9524.78422755003,6847.7091127038,6399.4785079956055,6847.7091127038,5443.811336517334,5047.718847811222
9585.353380858898,6908.278266012669,6333.9167967140675,6966.166117370129,6158.359777033329,5011.513444244862
6795.931729793549,6847.7091127038,5311.787903726101,6847.7091127038,4719.980759382248,5047.718847811222
6795.931729793549,4485.533657968044,5402.121488720179,5517.963325679302,5723.661782681942,4617.968193233013
8195.038440525532,6908.278266012669,5874.156670689583,6966.166117370129,5716.587826430798,4911.514291107655
8192.357138574123,6848.787269771099,6135.072653710842,6848.787269771099,5635.880299627781,5948.79213732481
8134.469287216663,6847.7091127038,6181.679715543985,6847.7091127038,5245.114191234112,5047.718847811222
9524.78422755003,6847.7091127038,7012.997909545898,6908.278266012669,5332.34689193964,5954.698035538197
10923.890938282013,6908.278266012669,8181.0532802939415,6966.166117370129,5915.28497171402,5911.508576691151
10981.778789639473,6966.166117370129,6575.071289151907,6966.166117370129,5760.965486466885,5066.1766993403435
9582.67207890749,6848.787269771099,6537.039006114006,6848.787269771099,5058.462407648563,5048.797004878521
9582.67207890749,6848.787269771099,6837.619714260101,6905.59696406126,5528.015366971493,5905.602678477764
8246.815823435783,6908.278266012669,6109.0319465994835,6908.278266012669,6113.982116997242,6008.28313356638
8134.469287216663,6847.7091127038,5445.122728943825,6847.7091127038,4887.769941806793,4847.720541536808
6847.7091127038,4070.3681686520576,5367.59960180521,4070.3681686520576,4407.10433191061,4070.3681686520576
5497.943427741528,5497.943427741528,5227.472558319569,5497.943427741528,5573.213951289654,4597.9482952952385
6847.7091127038,4069.171371281147,5257.397910773754,4069.171371281147,4380.820577204227,4069.171371281147
5464.378227651119,4074.063287317753,5474.778231561184,4074.063287317753,4879.857816398144,4074.063287317753
5460.683108985424,4073.592764914036,5461.226773202419,4073.592764914036,5149.461702883244,4073.592764914036
5460.618768632412,4070.3038282990456,4767.73149985075,4070.3038282990456,4920.409114301205,4070.3038282990456
5457.394172370434,4068.1573891043663,4168.155191838741,4068.1573891043663,4089.484887421131,4068.1573891043663
5457.394172370434,4074.063287317753,5226.395332038403,4074.063287317753,5252.139589011669,4074.063287317753
4108.70664447546,4108.70664447546,4788.821297585964,4108.70664447546,4133.862547457218,4108.70664447546
6847.7091127038,5461.22053450346,5357.396110236645,5461.22053450346,4816.648986041546,4561.225402057171
6849.80125194788,4069.171371281147,5337.382615625858,4069.171371281147,4380.820577204227,4069.171371281147
5464.979993522167,5464.979993522167,5436.722665011883,5464.979993522167,5537.025920808315,4564.984861075878
5457.394172370434,4107.628487408161,5697.939567267895,4107.628487408161,5284.507991731167,4107.628487408161
6854.762113630772,5464.447173297405,5436.067116558552,5464.447173297405,4842.345620572567,4464.452887713909
6850.933708965778,6850.933708965778,5728.957330286503,5460.618768632412,5268.512873470783,4560.623636186123
6850.933708965778,4074.132232964039,4830.22480481863,4074.132232964039,4391.699940264225,4074.132232964039
6851.535474836826,4070.9055941700935,4870.89750701189,4070.9055941700935,4382.554800093174,4070.9055941700935
6852.546728789806,5462.23178845644,5258.47205477953,5462.23178845644,4777.175324976444,4562.236656010151
4067.0792320370674,4067.0792320370674,4067.0792320370674,4067.0792320370674,4067.0792320370674,4067.0792320370674
5461.22053450346,5461.22053450346,5961.215727984905,5461.22053450346,5532.188304722309,4561.225402057171
6851.535474836826,5463.3126737475395,5556.7364800572395,5463.3126737475395,4384.646939337254,4563.3175413012505
5461.153631389141,4074.127627670765,4894.441325247288,4074.127627670765,5168.509641468525,4074.127627670765
6847.7091127038,4071.9857937693596,5228.131585776806,4071.9857937693596,4776.04747325182,4071.9857937693596
5497.943427741528,4109.720626652241,4408.284608066082,4109.720626652241,4090.498869597912,4109.720626652241
6849.80125194788,4069.171371281147,5927.822065651417,4069.171371281147,4771.140911519527,4069.171371281147
4067.0792320370674,4067.0792320370674,4188.405883491039,4067.0792320370674,4113.560590803623,4067.0792320370674
5461.222577035427,4074.132232964039,4741.213629543781,4074.132232964039,4095.4597312808037,4074.132232964039
5500.035566985607,4109.720626652241,5300.040159881115,4109.720626652241,4749.813413202763,4109.720626652241
5461.222577035427,4074.733998835087,4892.228405892849,4074.733998835087,4365.055706441402,4074.733998835087
4070.3038282990456,4070.3038282990456,5057.396346747875,4070.3038282990456,5675.962825596333,4070.3038282990456
6851.4685717225075,4111.387946426868,5156.740241348743,4111.387946426868,4525.127918303013,4111.387946426868
4068.1573891043663,4068.1573891043663,4605.070656597614,4068.1573891043663,4093.2443464398384,4068.1573891043663
4067.0792320370674,4069.171371281147,4069.171371281147,4069.171371281147,4069.171371281147,4069.171371281147
5457.394172370434,4070.9055941700935,5072.633615791798,4070.9055941700935,4752.625793159008,4070.9055941700935
5460.683108985424,4070.3681686520576,5140.015278995037,4070.3681686520576,4754.836572706699,4070.3681686520576
5459.486311614513,4072.9997759461403,6036.720284640789,4072.9997759461403,4754.719974935055,4072.9997759461403
6850.99804931879,5460.683108985424,5829.023562729359,5460.683108985424,4775.508005201817,4560.687976539135
5461.153631389141,4111.387946426868,4167.079148113728,4111.387946426868,4132.715444743633,4111.387946426868
5457.394172370434,4070.3038282990456,4697.293265640736,4070.3038282990456,4091.6313266158104,4070.3038282990456
5457.394172370434,5457.394172370434,5344.377843797207,5457.394172370434,5541.397785246372,5457.394172370434
6847.7091127038,4074.1301904320717,5481.890485465527,4074.1301904320717,4430.157056391239,4074.1301904320717
5460.618768632412,4074.132232964039,4870.9022198319435,4074.132232964039,4116.7872295975685,4074.132232964039
5459.486311614513,4069.171371281147,4738.163673222065,4069.171371281147,4389.014033019543,4069.171371281147
6849.80125194788,4072.4603078961372,5067.7288219332695,4072.4603078961372,4775.508005201817,4072.4603078961372
6888.258368074894,5497.943427741528,4536.733193576336,5497.943427741528,4834.214462578297,4497.9491421580315
6851.5375173687935,4074.132232964039,4987.740927994251,4074.132232964039,4390.148532569408,4074.132232964039
6853.627614080906,5463.3126737475395,4567.732041537762,5463.3126737475395,4385.7250964045525,4563.3175413012505
4068.1573891043663,4068.1573891043663,4068.1573891043663,4068.1573891043663,4110.812385737896,4068.1573891043663
5457.394172370434,4107.628487408161,4405.073967754841,4107.628487408161,4092.3531838059425,4107.628487408161
6847.7091127038,6847.7091127038,6403.129666149616,5461.153631389141,5305.768586933613,4561.158498942852
4067.0792320370674,4067.0792320370674,5239.296588003635,4067.0792320370674,4225.657825887203,4067.0792320370674
5552.121514737606,4077.483467400074,5071.555649459362,4074.1945307850838,4494.783278644085,4074.1945307850838
5467.141078412533,4072.4603078961372,4341.392847120762,4072.4603078961372,4145.216424643993,4072.4603078961372
5505.058726489544,4070.9055941700935,5053.461074411869,4070.9055941700935,4439.890580236912,4070.9055941700935
5467.141078412533,5459.486311614513,5414.811398088932,5459.486311614513,5538.108848631382,4559.491179168224
5504.456960618496,5460.683108985424,5332.313681900501,5460.683108985424,5630.073340237141,5460.683108985424
6854.707813680172,4072.3416675925255,5093.304564058781,4070.249528348446,4395.474044978619,4070.249528348446
5457.394172370434,5458.472329437733,4570.903962910175,5458.472329437733,4222.403975427151,4558.477196991444
5457.394172370434,4067.0792320370674,5057.395766913891,4067.0792320370674,4378.728437960148,4067.0792320370674
6857.456018745899,4072.997733414173,5464.393230497837,4072.997733414173,4796.854680478573,4072.997733414173
5464.392873346806,4068.1573891043663,4879.5026596188545,4068.1573891043663,5186.343805611134,4068.1573891043663
5457.394172370434,5457.394172370434,5628.956239283085,5457.394172370434,5699.809085667133,4557.399039924145
5464.392873346806,4068.1573891043663,4867.732674777508,4068.1573891043663,4095.405431330204,4068.1573891043663
5505.058726489544,4070.9055941700935,5628.943023383617,4070.9055941700935,4549.636112987995,4070.9055941700935
5468.337875783443,4070.9076367020607,4236.733605563641,4070.9076367020607,4100.007950603962,4070.9076367020607
6942.9069774746895,4118.438904821873,5793.936131179333,4118.438904821873,4878.414936721325,4118.438904821873
5457.394172370434,5457.394172370434,4741.992718756199,5457.394172370434,4102.389486610889,4557.399039924145
5457.394172370434,4069.171371281147,4959.490149199963,4069.171371281147,4367.147845685482,4069.171371281147
5457.394172370434,4070.9076367020607,5653.522521078587,4070.9076367020607,4793.975231945515,4070.9076367020607
5464.392873346806,4068.1573891043663,5972.633258402348,4068.1573891043663,5173.483106315136,4068.1573891043663
5457.394172370434,5457.394172370434,4267.733178317547,5457.394172370434,4191.566539943218,4457.399886786938
6865.651517093182,6852.615674436092,5092.182454407215,5462.300734102726,5187.058417022228,4562.305601656437
5464.392873346806,4068.1573891043663,4557.824006021023,4068.1573891043663,4364.399640619755,4068.1573891043663
5457.394172370434,5457.394172370434,5509.00790899992,5457.394172370434,5693.351116240025,4557.399039924145
5504.456960618496,4077.483467400074,4787.741156876087,4074.1945307850838,4183.1340727210045,4074.1945307850838
5467.141078412533,4069.171371281147,4436.074570477009,4069.171371281147,4098.153636395931,4069.171371281147
5504.927483022213,5504.927483022213,5035.878504812717,5504.927483022213,5597.062253892422,5504.927483022213
6854.707813680172,5458.472329437733,5187.814460456371,5458.472329437733,4447.428749263287,4558.477196991444
5467.141078412533,4069.171371281147,4267.736367404461,4069.171371281147,4105.152337372303,4069.171371281147
6847.7091127038,4068.1573891043663,5357.397773444653,4068.1573891043663,4385.72713893652,4068.1573891043663
5504.456960618496,5460.683108985424,6002.967343986034,5460.683108985424,5593.3671352267265,4460.688823401928
5467.141078412533,5459.486311614513,4867.146396100521,5459.486311614513,5545.107549607754,4559.491179168224
5504.927483022213,4161.675330936909,5039.293452322483,4117.901479303837,4963.006609022617,4117.901479303837
5457.394172370434,4070.9076367020607,4951.7914054989815,4070.9076367020607,4109.754856646061,4070.9076367020607
5515.871186435223,4118.44094735384,5747.666070878506,4118.44094735384,5169.598198592663,4118.44094735384
5464.392873346806,4068.1573891043663,5428.903259217739,4068.1573891043663,4754.719974935055,4068.1573891043663
6858.65281611681,4078.560360968113,4775.388570725918,4074.733998835087,4450.253897845745,4074.733998835087
6868.399722158909,4076.8281806111336,4892.227253854275,4072.9997759461403,4399.4190474152565,4072.9997759461403
4067.0792320370674,4067.0792320370674,4067.0792320370674,4067.0792320370674,4067.0792320370674,4067.0792320370674
6857.456018745899,5459.486311614513,5337.383599817753,5459.486311614513,4388.475344002247,4559.491179168224
5467.141078412533,4069.171371281147,4543.7297950387,4069.171371281147,4098.153636395931,4069.171371281147
6902.372367799282,5462.298691570759,5091.571136772633,5462.298691570759,4393.499954521656,4562.30355912447
5504.927483022213,5504.927483022213,5168.2755190730095,5504.927483022213,5695.864083230495,5504.927483022213
5457.394172370434,4077.483467400074,5501.766333758831,4074.1945307850838,5303.1620253920555,4074.1945307850838
6854.707813680172,4068.1573891043663,5256.7390359044075,4068.1573891043663,4461.101480782032,4068.1573891043663
6902.372367799282,4071.9837512373924,5370.90048032999,4071.9837512373924,4794.106475412846,4071.9837512373924
5504.927483022213,4114.612542688847,5099.208007752895,4114.612542688847,4978.413563430309,4114.612542688847
5468.337875783443,4070.9076367020607,4871.39737123251,4070.9076367020607,5155.984012663364,4070.9076367020607
4074.077933013439,4068.1573891043663,4167.0777824521065,4068.1573891043663,4103.17824691534,4068.1573891043663
6902.372367799282,5462.298691570759,5182.972775518894,5462.298691570759,4392.842437684536,4562.30355912447
5471.508172094822,4068.1573891043663,4470.903501570225,4068.1573891043663,4103.17824691534,4068.1573891043663
5471.508172094822,5458.472329437733,4938.161933720112,5458.472329437733,5583.77943867445,4558.477196991444
6902.357722103596,6902.357722103596,5261.515575349331,5512.042781770229,5422.318995773792,4612.04764932394
5512.042781770229,4121.727841436863,4542.586974203587,4121.727841436863,4144.481743276119,4121.727841436863
5457.394172370434,4070.9076367020607,5407.627985775471,4070.9076367020607,5374.556241810322,4070.9076367020607
4067.0792320370674,4067.0792320370674,4630.388075172901,4067.0792320370674,4141.991828382015,4067.0792320370674
5512.111727416515,4070.9076367020607,5340.014943301678,4070.9076367020607,5321.069343626499,4070.9076367020607
5471.508172094822,5458.472329437733,4367.076775372028,5458.472329437733,4206.877337038517,4458.478043854237
5526.2257271409035,4071.9857937693596,4739.898271381855,4071.9857937693596,4426.232494413853,4071.9857937693596
5510.979270398617,4069.171371281147,4531.045614898205,4069.171371281147,4384.55078202486,4069.171371281147
5566.760336816311,4176.4453964829445,5728.7075244784355,4125.556246101856,5300.992870748043,4125.556246101856
6901.294210731983,5459.486311614513,6096.696824610233,5459.486311614513,4929.616552293301,4559.491179168224
4067.0792320370674,4070.9076367020607,4107.628487408161,4070.9076367020607,4121.796787083149,4070.9076367020607
5457.394172370434,4068.1573891043663,4960.568184196949,4068.1573891043663,4371.514939367771,4068.1573891043663
6901.294210731983,5459.486311614513,5230.635508358479,5459.486311614513,4568.354083001614,4559.491179168224
5512.111727416515,5461.222577035427,5701.119400799274,5461.222577035427,5597.193497359753,5461.222577035427
5512.111727416515,4071.9857937693596,4179.099642932415,4071.9857937693596,4157.238285124302,4071.9857937693596
6847.7091127038,5458.472329437733,5753.5225329995155,5458.472329437733,4421.767608225346,4558.477196991444
5471.508172094822,4068.1573891043663,4879.212004601955,4068.1573891043663,4102.52073007822,4068.1573891043663
6902.426667749882,6851.5375173687935,4880.568082034588,5463.314716279507,5367.670386373997,4563.319583833218
6901.294210731983,4069.171371281147,5018.15895229578,4069.171371281147,4532.312162697315,4069.171371281147
5510.979270398617,4069.171371281147,5747.062002360821,4069.171371281147,4796.856131494045,4069.171371281147
5457.394172370434,4076.8281806111336,4939.895927727222,4072.9997759461403,4539.266963779926,4072.9997759461403
6902.426667749882,6851.5375173687935,5118.033288180828,5461.222577035427,5367.670386373997,4561.227444589138
6902.357722103596,6902.357722103596,5346.945306837559,5512.042781770229,5368.733897745609,4612.04764932394
5512.042781770229,4121.727841436863,4370.836547195911,4121.727841436863,4219.100393116474,4121.727841436863
5512.111727416515,4070.9076367020607,5179.557488143444,4070.9076367020607,5206.873163044453,4070.9076367020607
6902.357722103596,4122.805998504162,4995.396737039089,4122.805998504162,4504.300741374493,4122.805998504162
5512.042781770229,5512.042781770229,5136.485365688801,5512.042781770229,5651.842106759548,5512.042781770229
6847.7091127038,5459.486311614513,5181.717361390591,5459.486311614513,5046.11266118288,4559.491179168224
5510.979270398617,4069.171371281147,5095.51647490263,4069.171371281147,4101.4425730109215,4069.171371281147
5512.042781770229,5512.042781770229,5650.164020836353,5512.042781770229,5791.311831772327,5512.042781770229
5457.394172370434,4067.0792320370674,4567.076157391071,4067.0792320370674,4357.400939643383,4067.0792320370674
5510.979270398617,4069.171371281147,5341.983153760433,4069.171371281147,5212.954204618931,4069.171371281147
5457.394172370434,4067.0792320370674,4436.07553178072,4067.0792320370674,4088.4067303538322,4067.0792320370674
5512.042781770229,4121.727841436863,4692.162061870098,4121.727841436863,4415.274145305157,4121.727841436863
5457.394172370434,5457.394172370434,5176.090324819088,5457.394172370434,5700.347774684429,5457.394172370434
5471.508172094822,5458.472329437733,5016.066431581974,5458.472329437733,5569.680084645748,4558.477196991444
5471.508172094822,4072.3416675925255,4113.546988785267,4070.249528348446,4156.105828106403,4070.249528348446
5566.760336816311,4176.4453964829445,5880.98564773798,4125.556246101856,5281.771113693714,4125.556246101856
6955.942820131779,4123.8199806809425,4953.2531016469,4123.8199806809425,4452.926422894001,4123.8199806809425
6902.426667749882,5461.222577035427,5429.43796223402,5461.222577035427,5005.563405811787,4561.227444589138
4067.0792320370674,4067.0792320370674,5088.400359809399,4067.0792320370674,5635.344624578953,4067.0792320370674
6861.823112428188,4072.3416675925255,4871.513817846775,4070.249528348446,4446.427535712719,4070.249528348446
5457.394172370434,5457.394172370434,4963.075141131878,5457.394172370434,5724.327320754528,5457.394172370434
4067.0792320370674,4067.0792320370674,4387.748091995716,4067.0792320370674,4182.378950893879,4067.0792320370674
5510.979270398617,4069.171371281147,4558.836286842823,4069.171371281147,4170.3033819794655,4069.171371281147
6861.823112428188,4068.1573891043663,5445.275849401951,4068.1573891043663,4783.162771999836,4068.1573891043663
5512.042781770229,5512.042781770229,5692.822939693928,5512.042781770229,5691.313205063343,4612.04764932394
6847.7091127038,5459.486311614513,5285.065210878849,5459.486311614513,4929.616552293301,4559.491179168224
6905.59696406126,6848.787269771099,5221.088127672672,5458.472329437733,5224.241013228893,4558.477196991444
5515.282023727894,4068.1573891043663,4671.980292975903,4068.1573891043663,4166.314479649067,4068.1573891043663
5515.282023727894,4068.1573891043663,4620.055631220341,4068.1573891043663,4146.294581711292,4068.1573891043663
5457.394172370434,4067.0792320370674,4367.732049167156,4067.0792320370674,4088.4067303538322,4067.0792320370674
4067.0792320370674,4067.0792320370674,5263.191630899906,4067.0792320370674,4119.425491154194,4067.0792320370674
5457.394172370434,4067.0792320370674,5309.066969096661,4067.0792320370674,4429.759663403034,4067.0792320370674
4067.0792320370674,4067.0792320370674,4567.076790630817,4067.0792320370674,5635.344624578953,4067.0792320370674
5515.282023727894,5458.472329437733,4411.46292334795,5458.472329437733,4174.6061353087425,4458.478043854237
6847.7091127038,5457.394172370434,5037.384545862675,5457.394172370434,4776.032827556133,4557.399039924145
6905.59696406126,5458.472329437733,5304.339579164982,5458.472329437733,4908.833275258541,4558.477196991444
4124.967083394527,4068.1573891043663,4786.963245689869,4068.1573891043663,5686.248420655727,4068.1573891043663
6905.59696406126,4068.1573891043663,5657.348768770695,4068.1573891043663,4846.9565215706825,4068.1573891043663
6905.59696406126,4068.1573891043663,5454.881586134434,4068.1573891043663,4826.936623632908,4068.1573891043663
6847.7091127038,4068.1573891043663,5363.90871232748,4068.1573891043663,4396.067033946514,4068.1573891043663
5457.394172370434,4067.0792320370674,4456.743575394154,4067.0792320370674,4357.400939643383,4067.0792320370674
6908.278266012669,5517.963325679302,5900.039530694485,5517.963325679302,4832.842521846294,4617.968193233013
6908.278266012669,4127.648385345936,4966.099977791309,4127.648385345936,4597.184069335461,4127.648385345936
5575.851177036762,5575.851177036762,5389.242938816547,5519.041482746601,5606.269691884518,4619.046350300312
6908.278266012669,4127.648385345936,5103.207553446293,4127.648385345936,4542.520814239979,4127.648385345936
5517.963325679302,4185.536236703396,4790.9692168831825,4128.726542413235,4535.307315647602,4128.726542413235
5457.394172370434,4068.1573891043663,4311.928959548473,4068.1573891043663,4228.1912333369255,4068.1573891043663
6905.59696406126,6848.787269771099,4867.073471844196,5458.472329437733,5337.275482594967,4558.477196991444
5515.282023727894,4068.1573891043663,4867.729623019695,4068.1573891043663,4415.288791000843,4068.1573891043663
5457.394172370434,4068.1573891043663,4781.10459202528,4068.1573891043663,4515.287417709827,4068.1573891043663
6847.7091127038,6847.7091127038,5566.1248760819435,5457.394172370434,5377.824737966061,4457.399886786938
4127.648385345936,4127.648385345936,4067.0792320370674,4127.648385345936,4130.872981607914,4127.648385345936
5515.282023727894,4068.1573891043663,5383.45082205534,4068.1573891043663,4847.614038407803,4068.1573891043663
4067.0792320370674,4067.0792320370674,4067.0792320370674,4067.0792320370674,4067.0792320370674,4067.0792320370674
6908.278266012669,4127.648385345936,4736.536435782909,4127.648385345936,4416.086931884289,4127.648385345936
5517.963325679302,5517.963325679302,4954.770985066891,5517.963325679302,5746.817573964596,5517.963325679302
5515.282023727894,4068.1573891043663,5211.035837709904,4068.1573891043663,4396.067033946514,4068.1573891043663
5515.282023727894,5458.472329437733,6101.775011718273,5458.472329437733,5586.249793946743,5458.472329437733
6908.278266012669,4185.536236703396,5092.521504461765,4128.726542413235,4597.184069335461,4128.726542413235
5515.282023727894,5458.472329437733,5380.457423985004,5458.472329437733,5606.269691884518,4558.477196991444
5515.282023727894,4068.1573891043663,5017.14309746027,4068.1573891043663,4464.927842915058,4068.1573891043663
5457.394172370434,5457.394172370434,5484.873404324055,5457.394172370434,5692.154318869114,4557.399039924145
6905.59696406126,4068.1573891043663,5811.454822361469,4068.1573891043663,4826.936623632908,4068.1573891043663
5517.963325679302,5517.963325679302,5531.754223525524,5517.963325679302,5646.818947255611,5517.963325679302
6847.7091127038,5457.394172370434,5691.495611011982,5457.394172370434,4429.759663403034,4557.399039924145
5517.963325679302,4127.648385345936,4682.303595721722,4127.648385345936,4228.1912333369255,4127.648385345936
4067.0792320370674,4067.0792320370674,4707.622780621052,4067.0792320370674,4173.527978241444,4067.0792320370674
5457.394172370434,4067.0792320370674,4736.0743797421455,4067.0792320370674,4464.927842915058,4067.0792320370674
5457.394172370434,4067.0792320370674,4987.742560684681,4067.0792320370674,4518.512940943241,4067.0792320370674
5457.394172370434,4067.0792320370674,4287.747039139271,4067.0792320370674,4174.6061353087425,4067.0792320370674
5517.963325679302,4185.536236703396,4636.730057895184,4128.726542413235,5337.275482594967,4128.726542413235
4067.0792320370674,4067.0792320370674,4067.0792320370674,4067.0792320370674,4067.0792320370674,4067.0792320370674
6847.7091127038,4067.0792320370674,4640.55625218153,4067.0792320370674,4542.520814239979,4067.0792320370674
5457.394172370434,5457.394172370434,5821.182978093624,5457.394172370434,5746.817573964596,5457.394172370434
5457.394172370434,4067.0792320370674,5008.412710011005,4067.0792320370674,4378.728437960148,4067.0792320370674
5515.282023727894,4068.1573891043663,5282.9729135632515,4068.1573891043663,5195.929459631443,4068.1573891043663
10922.152168810368,9675.941249668598,6973.373545855284,11017.767743706703,5707.653216779232,6526.77251970768
8186.246670126915,5276.147415697575,6203.414772093296,8247.100247561932,5686.138132512569,5347.11654394865
8192.098268389702,6063.240613162518,6789.718196541071,8193.176425457,5198.528721153736,5629.787959575653
8191.563405632973,9633.65572887659,6849.196017980576,9633.65572887659,5593.524824559689,5933.675244867802
9529.690789282322,9637.005014121532,6724.776862293482,9637.005014121532,5493.047078430653,6037.02368324995
10959.476827919483,9674.8087926507,6481.486120522022,11013.346350073814,5934.9657136797905,6449.969313025475
10918.92757254839,9639.75321918726,6985.725751906633,9639.75321918726,5499.08422011137,6039.771888315678
8178.778001606464,9680.302474558353,7161.377173751593,9680.302474558353,5709.803662121296,5780.323958933353
5460.683108985424,4714.671725571156,4516.928838402033,6895.3067637085915,4409.961491286755,4895.318192541599
6840.24044418335,9680.84116357565,5325.735678970814,9680.84116357565,5710.403514862061,6680.858306825161
9528.008823812008,9635.9306833148,7547.664476424456,9635.9306833148,6005.341870367527,6735.946979701519
5457.394172370434,9638.560248076916,5830.21418684721,9642.388652741909,4783.098431646824,5842.409290254116
9532.370048701763,9640.831376254559,7119.7216283380985,9644.055972516537,5672.47900301218,5844.076610028744
8192.760203003883,5308.469557821751,5797.718015670776,6802.445262670517,4844.513015091419,5211.434268712997
5460.618768632412,9639.21835643053,6155.053115546703,9639.21835643053,5932.418799340725,6639.235499680042
8192.760203003883,5217.962467491627,6034.487720042467,8237.13786303997,4703.576740801334,5746.131210207939
5457.394172370434,9631.509289681911,5469.065667927265,9631.509289681911,6043.024510204792,6731.52558606863
9531.901568830013,9642.50729304552,7515.838339328766,9642.50729304552,6039.9231595397,5742.529303848743
6802.98473072052,9679.767611801624,4735.692545115948,9679.767611801624,4413.792458713055,5679.79046946764
6803.519593477249,9679.765049040318,6975.1976445913315,9631.814028263092,4952.701271355152,6040.81446313858
10922.690857827663,9635.9306833148,7181.734691172838,10974.468240737915,6033.346549808979,7311.086336135864
8190.075074791908,9642.923515498638,5713.770641863346,9642.923515498638,5080.036757647991,5942.943306148052
8189.535606741905,4966.79042416811,6319.887442350388,6801.312805652618,4781.503804385662,5210.301811695099
9532.43899434805,9639.282696783543,6591.705017209053,10977.820254206657,5110.85602504015,6614.440997004509
6799.156326055527,9639.21835643053,7385.16824644804,8193.29762852192,5939.924532830715,6529.904295086861
6799.220666408539,9673.255342423916,5488.846442729235,9673.255342423916,4549.959592819214,5873.275979936123
5457.394172370434,6753.36382740736,5443.251652747393,6804.127228140831,4792.699155032635,5240.732521414757
9528.008823812008,9635.323048651218,6659.946443170309,9638.611985266209,4735.340879261494,5738.633469641209
